Customer_ID,Tenure_Months,Monthly_Charges,Total_Usage_GB,Subscription_Type,Payment_Method,Customer_Support_Calls,Churn
53715,44,1039.91,293.27,Basic,Credit Card,8,No
53716,56,2584.11,235.47,Standard,Debit Card,4,No
53717,14,1454.27,352.27,Standard,Credit Card,0,No
53718,57,1035.05,360.71,Premium,Debit Card,4,No
53719,37,1337.23,222.98,Premium,Debit Card,2,Yes
53720,58,2557.03,75.52,Standard,Debit Card,0,Yes
53721,21,701.31,322.12,Standard,UPI,2,No
53722,18,1531.63,387.61,Standard,UPI,10,Yes
53723,5,1629.37,320.86,Standard,UPI,5,Yes
53724,3,398.9,296.09,Basic,Credit Card,9,Yes
53725,23,828.51,118.56,Standard,Debit Card,4,No
53726,26,2532.2,324.34,Standard,Net Banking,11,No
53727,37,2543.07,170.75,Premium,Net Banking,11,Yes
53728,24,1089.52,460.18,Standard,Credit Card,0,No
53729,49,2662.22,328.59,Basic,Credit Card,10,Yes
53730,19,2383.81,142.7,Standard,Net Banking,1,No
53731,51,1428.35,239.1,Premium,Debit Card,4,Yes
53732,25,2320.7,424.06,Premium,UPI,8,Yes
53733,21,2895.6,171.05,Premium,Credit Card,10,No
53734,12,1539.22,265.09,Premium,Credit Card,11,No
53735,57,943.75,341.44,Basic,Credit Card,11,No
53736,41,2842.9,378.49,Standard,Net Banking,4,No
53737,33,1930.11,91.08,Premium,UPI,4,Yes
53738,50,584.22,284.75,Basic,Debit Card,0,No
53739,53,1846.24,456.54,Basic,Debit Card,4,No
53740,4,1651.57,484.34,Premium,Net Banking,7,No
53741,42,2610.09,329.79,Premium,Credit Card,8,No
53742,57,1732.88,491.91,Premium,Net Banking,9,No
53743,7,989.13,287.51,Premium,Net Banking,2,No
53744,22,2124.24,224.09,Basic,Debit Card,3,No
53745,55,1764.95,278.04,Premium,UPI,6,No
53746,33,929.22,62.28,Basic,Debit Card,6,No
53747,17,1848.8,203.85,Standard,Net Banking,0,Yes
53748,24,2518.15,231.91,Basic,Net Banking,10,Yes
53749,34,377.14,425.07,Basic,Credit Card,5,Yes
53750,28,2003.3,380.53,Premium,Credit Card,11,No
53751,58,1243.88,302.71,Basic,Net Banking,8,No
53752,43,1090.21,176.9,Standard,Debit Card,4,No
53753,41,1359.99,97.58,Basic,Credit Card,7,No
53754,39,1223.46,177.14,Basic,UPI,10,No
53755,22,2547.05,341.5,Basic,UPI,9,Yes
53756,49,1041.95,135.2,Standard,Net Banking,10,No
53757,17,2279.51,216.31,Basic,UPI,8,No
53758,34,553.96,196.45,Basic,UPI,9,No
53759,6,2868.77,383.97,Standard,Credit Card,9,Yes
53760,46,1980.25,442.47,Basic,Credit Card,2,Yes
53761,6,2208.14,351.19,Standard,Debit Card,0,No
53762,34,1104.71,174.09,Premium,Credit Card,1,No
53763,1,1412.66,219.42,Basic,Debit Card,4,No
53764,10,904.2,75.96,Standard,Credit Card,9,No
53765,21,2817.85,88.21,Standard,Net Banking,6,No
53766,5,1617.88,86.32,Premium,Debit Card,10,Yes
53767,2,2002.21,69.64,Premium,Net Banking,5,No
53768,22,2282.53,93.89,Premium,Debit Card,3,No
53769,48,1301.99,105.33,Basic,UPI,8,Yes
53770,57,2244.27,60.36,Premium,Debit Card,11,Yes
53771,2,2125.18,321.93,Premium,Debit Card,10,No
53772,10,2205.28,495.25,Premium,Debit Card,3,No
53773,34,1620.92,440.2,Standard,Debit Card,2,No
53774,16,1333.93,27.57,Premium,Debit Card,10,Yes
53775,48,899.62,214.41,Basic,UPI,4,No
53776,51,2526.49,430.36,Premium,Debit Card,3,No
53777,39,1942.55,71.66,Basic,Net Banking,1,No
53778,22,1499.75,424.58,Premium,Debit Card,2,Yes
53779,12,2848.79,298.39,Standard,Debit Card,6,No
53780,24,429.16,465.99,Basic,Net Banking,11,Yes
53781,47,2595.46,438.64,Premium,Credit Card,1,No
53782,40,2993.47,340.13,Standard,Credit Card,0,Yes
53783,38,2694.74,330.62,Standard,UPI,1,Yes
53784,59,2488.18,110.52,Basic,Debit Card,11,No
53785,10,1310.63,62.79,Premium,Debit Card,7,No
53786,35,924.55,210.62,Standard,Credit Card,7,Yes
53787,51,2284.1,97.36,Standard,Debit Card,11,Yes
53788,49,1122.35,55.7,Standard,UPI,9,No
53789,32,775.31,154.65,Standard,Net Banking,1,Yes
53790,7,2423.62,430.94,Standard,Debit Card,5,Yes
53791,21,1143.87,13.49,Basic,Net Banking,10,Yes
53792,20,2768.99,149.86,Basic,UPI,11,No
53793,26,2569.71,214.91,Standard,Credit Card,10,Yes
53794,4,2588.63,257.73,Premium,UPI,10,No
53795,46,2383.24,94.88,Standard,UPI,6,No
53796,52,2678.38,482.29,Basic,UPI,0,No
53797,22,2475.52,291.54,Basic,UPI,6,No
53798,15,1926.78,263.44,Standard,Net Banking,11,No
53799,56,1098.72,9.37,Premium,UPI,10,No
53800,40,2698.16,245.43,Basic,UPI,7,No
53801,21,2569.63,419.65,Standard,UPI,8,No
53802,15,1576.77,113.72,Basic,UPI,7,Yes
53803,22,405.51,178.85,Basic,Net Banking,2,No
53804,52,2024.07,15.18,Basic,UPI,7,Yes
53805,28,436.61,488.58,Premium,Credit Card,2,No
53806,14,2800.96,37.99,Premium,UPI,5,No
53807,27,2896.4,449.62,Basic,UPI,3,Yes
53808,41,811.62,159.93,Standard,Debit Card,6,Yes
53809,40,2126.25,295.84,Basic,Debit Card,7,Yes
53810,58,549.13,341.26,Premium,Debit Card,9,No
53811,28,2269.7,74.71,Standard,UPI,5,No
53812,26,1237.68,224.66,Basic,Credit Card,9,No
53813,49,2138.84,166.11,Basic,Credit Card,3,No
53814,2,1306.77,33.02,Premium,Debit Card,7,Yes
53815,25,693.03,417.43,Standard,Debit Card,6,Yes
53816,56,1396.5,27.36,Basic,UPI,9,Yes
53817,3,604.22,328.36,Standard,Credit Card,7,No
53818,8,1857.58,160.47,Premium,Credit Card,9,No
53819,44,410.57,100.1,Standard,Debit Card,6,No
53820,33,1723.76,335.21,Standard,Credit Card,2,No
53821,42,2693.2,289.4,Standard,Debit Card,2,No
53822,52,2562.26,161.05,Standard,Debit Card,8,Yes
53823,35,2683.51,258.92,Standard,Net Banking,6,Yes
53824,6,2789.53,126.89,Premium,Net Banking,11,Yes
53825,39,582.23,432.53,Basic,UPI,0,No
53826,52,647.62,160.34,Standard,Debit Card,2,No
53827,23,1803.92,126.35,Basic,UPI,10,Yes
53828,25,2713.73,377.16,Basic,Net Banking,0,No
53829,59,2930.74,13.71,Standard,Credit Card,5,No
53830,50,424.91,137.67,Premium,Net Banking,1,Yes
53831,43,1260.59,190.82,Basic,Net Banking,6,No
53832,19,874.81,441.71,Premium,Unknown,7,No
53833,5,2341.11,475.47,Basic,Credit Card,5,No
53834,51,2028.52,359.66,Basic,Net Banking,4,No
53835,11,623.7,248.8,Basic,Debit Card,9,Yes
53836,56,1605.51,322.11,Standard,Debit Card,3,No
53837,12,2150.69,209.93,Standard,Net Banking,8,No
53838,10,2403.31,152.92,Standard,UPI,7,No
53839,8,354.14,475.59,Standard,UPI,4,Yes
53840,24,2704.27,62.12,Standard,Credit Card,0,No
53841,28,1837.06,176.46,Standard,Credit Card,7,Yes
53842,41,2492.15,450.05,Basic,Debit Card,7,Yes
53843,36,2481.43,362.96,Premium,Debit Card,6,No
53844,37,812.6,19.41,Standard,Net Banking,6,Yes
53845,21,597.46,16.43,Basic,UPI,7,Yes
53846,8,2247.48,260.67,Basic,Debit Card,0,No
53847,55,722.35,244.71,Premium,UPI,11,No
53848,9,2594.83,224.28,Basic,Credit Card,2,Yes
53849,47,2260.71,154.66,Premium,Credit Card,3,No
53850,15,2572.93,493.39,Basic,Net Banking,10,No
53851,48,1107.33,139.63,Standard,Net Banking,5,Yes
53852,46,1154.81,247.57,Basic,Debit Card,9,No
53853,40,2112.3,205.42,Premium,UPI,11,No
53854,18,384.9,89.27,Premium,Debit Card,9,No
53855,42,2261.54,105.3,Premium,Debit Card,8,Yes
53856,20,2556.61,459.56,Basic,Unknown,3,Yes
53857,6,1420.94,429.85,Premium,Debit Card,5,No
53858,12,2365.17,103.53,Standard,Net Banking,8,No
53859,2,771.45,438.45,Standard,UPI,8,No
53860,7,1170.1,108.55,Basic,UPI,5,No
53861,16,2930.62,315.14,Standard,Debit Card,4,No
53862,3,2963.09,45.23,Premium,UPI,2,No
53863,45,1684.03,440.78,Basic,Net Banking,4,No
53864,3,2822.53,30.49,Basic,Net Banking,2,No
53865,27,1711.37,279.7,Basic,Credit Card,4,Yes
53866,50,1087.29,390.96,Basic,Credit Card,9,No
53867,43,1020.63,62.83,Standard,Credit Card,9,Yes
53868,40,2809.67,205.22,Premium,Credit Card,0,Yes
53869,38,765.61,25.77,Basic,Debit Card,5,No
53870,33,1865.01,342.96,Standard,Credit Card,6,No
53871,28,1799.92,157.19,Standard,Credit Card,1,Yes
53872,1,2296.98,281.9,Basic,Credit Card,2,No
53873,55,1647.96,466.7,Standard,Credit Card,9,No
53874,8,1035.17,156.4,Basic,Debit Card,8,No
53875,37,757.37,29.07,Standard,Credit Card,7,No
53876,32,1976.21,339.44,Basic,UPI,3,No
53877,48,2241.28,394.49,Standard,Net Banking,10,Yes
53878,43,1837.71,479.14,Basic,UPI,11,Yes
53879,37,2293.55,83.11,Premium,Debit Card,7,No
53880,4,682.11,199.11,Premium,Debit Card,10,No
53881,30,2682.67,422.85,Basic,Debit Card,7,No
53882,6,1872.47,404.4,Standard,Net Banking,5,No
53883,46,642.48,314.27,Basic,Credit Card,0,Yes
53884,54,1547.2,138.34,Premium,Debit Card,1,No
53885,19,2580.94,145.6,Basic,Credit Card,3,Yes
53886,32,2723.42,66.38,Premium,Debit Card,3,No
53887,9,1014.55,461.32,Basic,Net Banking,1,Yes
53888,12,2220.42,90.6,Basic,UPI,8,No
53889,11,569.96,288.58,Basic,UPI,1,Yes
53890,46,390.57,294.25,Basic,Net Banking,5,No
53891,55,1813.08,187.95,Standard,Credit Card,4,No
53892,16,2176.03,179.5,Basic,Debit Card,3,Yes
53893,1,2448.62,335.95,Premium,UPI,5,No
53894,45,1218.58,197.21,Premium,Net Banking,3,No
53895,55,317.62,131.28,Basic,Credit Card,8,No
53896,53,1594.7,202.57,Standard,UPI,10,Yes
53897,21,342.8,404.79,Standard,Net Banking,9,No
53898,30,548.36,483.41,Standard,Debit Card,6,Yes
53899,13,1182.06,319.8,Standard,Net Banking,2,Yes
53900,34,1480.36,392.14,Basic,Credit Card,11,No
53901,4,1054.57,268.75,Basic,UPI,9,Yes
53902,28,1871.04,314.29,Standard,Debit Card,3,No
53903,38,449.44,494.1,Premium,Credit Card,0,No
53904,58,690.37,222.02,Premium,Net Banking,5,Yes
53905,31,2177.2,37.8,Basic,UPI,1,Yes
53906,59,683.78,478.72,Standard,UPI,3,No
53907,55,2027.39,397.57,Premium,Credit Card,4,No
53908,27,447.65,202.16,Basic,Debit Card,11,No
53909,5,1399.93,491.29,Standard,Credit Card,7,No
53910,25,779.01,176.04,Standard,UPI,2,No
53911,3,596.02,189.2,Standard,UPI,5,Yes
53912,33,1830.99,306.82,Standard,UPI,0,No
53913,4,2806.51,140.8,Premium,Debit Card,8,Yes
53914,25,447.93,350.79,Basic,UPI,11,No
53915,20,1438.2,80.66,Premium,UPI,0,Yes
53916,34,2210.35,58.47,Basic,Credit Card,1,No
53917,26,1549.26,269.76,Standard,Unknown,0,Yes
53918,5,2477.54,279.97,Premium,Net Banking,7,No
53919,35,785.04,57.79,Premium,Credit Card,3,No
53920,28,2890.9,482.27,Basic,UPI,1,No
53921,29,1339.94,288.78,Standard,Credit Card,6,No
53922,9,1222.24,79.76,Basic,Credit Card,7,No
53923,52,2661.44,159.16,Basic,Net Banking,8,Yes
53924,38,1822.44,401.12,Standard,Credit Card,4,No
53925,50,1694.4,264.0,Standard,Credit Card,2,No
53926,6,2262.84,98.13,Standard,Debit Card,0,Yes
53927,19,1865.55,55.91,Standard,UPI,7,No
53928,44,738.79,218.23,Basic,Debit Card,5,No
53929,57,2120.33,172.02,Basic,UPI,4,No
53930,11,660.37,329.68,Standard,Credit Card,6,No
53931,2,2475.82,463.0,Premium,UPI,4,No
53932,47,2972.29,127.63,Premium,Credit Card,10,No
53933,44,1318.95,428.34,Standard,UPI,3,No
53934,44,1500.84,460.63,Basic,Credit Card,4,No
53935,9,425.37,451.49,Standard,Unknown,11,No
53936,21,337.08,476.28,Standard,UPI,10,No
53937,24,2787.83,421.84,Basic,UPI,6,Yes
53938,34,647.28,298.78,Standard,Credit Card,10,No
53939,22,1503.6,207.87,Premium,UPI,5,No
53940,3,2501.46,248.39,Standard,Credit Card,9,No
53941,12,2701.16,436.94,Basic,Debit Card,9,No
53942,28,1702.37,154.19,Standard,UPI,11,Yes
53943,30,1825.59,83.83,Basic,Net Banking,10,No
53944,26,2108.15,74.71,Basic,Net Banking,8,No
53945,48,2895.73,414.36,Premium,Credit Card,9,No
53946,21,1927.21,381.94,Basic,Net Banking,1,Yes
53947,28,1810.58,251.33,Basic,Credit Card,6,No
53948,56,339.24,141.06,Standard,Credit Card,0,No
53949,26,518.56,340.42,Premium,Net Banking,7,No
53950,33,1858.36,24.02,Premium,Net Banking,3,No
53951,21,2827.85,286.27,Basic,Debit Card,7,No
53952,35,2640.07,202.22,Standard,Credit Card,7,No
53953,52,2952.96,489.04,Standard,Net Banking,3,Yes
53954,34,1725.15,256.24,Standard,Debit Card,3,No
53955,41,2427.41,278.37,Standard,Debit Card,4,No
53956,51,2569.08,357.62,Basic,Credit Card,6,No
53957,47,2049.69,244.85,Premium,UPI,5,No
53958,18,1214.62,116.16,Standard,Net Banking,0,No
53959,58,1568.94,270.95,Basic,Net Banking,5,No
53960,11,2616.38,472.41,Standard,Net Banking,2,No
53961,57,1106.08,207.91,Basic,Net Banking,8,No
53962,23,2794.11,341.42,Standard,Net Banking,2,No
53963,48,920.48,489.13,Basic,Net Banking,8,No
53964,22,2323.69,415.81,Basic,Debit Card,4,No
53965,17,2002.51,331.22,Standard,Credit Card,11,No
53966,5,2323.92,369.32,Premium,Debit Card,9,Yes
53967,44,1480.84,468.56,Basic,Net Banking,7,Yes
53968,11,2818.13,480.08,Standard,Credit Card,8,Yes
53969,30,2007.67,484.64,Standard,Net Banking,8,No
53970,15,1078.4,314.69,Standard,Credit Card,6,No
53971,27,2023.83,195.43,Basic,Debit Card,9,Yes
53972,35,1074.4,70.91,Standard,Credit Card,0,No
53973,33,1092.81,195.85,Basic,Debit Card,7,No
53974,20,1378.92,471.76,Premium,Net Banking,6,No
53975,16,2601.56,445.45,Standard,Credit Card,3,No
53976,34,1650.8,264.21,Premium,UPI,5,No
53977,2,2133.03,270.82,Basic,UPI,9,Yes
53978,35,1358.31,157.92,Premium,Debit Card,1,Yes
53979,40,1011.73,229.98,Basic,Debit Card,3,No
53980,56,2877.53,358.65,Premium,Debit Card,7,No
53981,28,1929.67,204.2,Basic,Debit Card,3,Yes
53982,47,2821.67,98.05,Standard,Net Banking,9,Yes
53983,39,849.22,272.73,Basic,UPI,3,No
53984,6,696.61,116.54,Basic,Debit Card,3,No
53985,9,2610.72,487.27,Standard,Credit Card,11,No
53986,20,2138.48,198.22,Standard,Credit Card,9,Yes
53987,1,803.76,455.28,Standard,Net Banking,8,No
53988,8,1027.27,116.65,Basic,Debit Card,10,No
53989,55,2461.79,98.66,Basic,Credit Card,1,No
53990,23,1525.45,310.37,Premium,Debit Card,6,No
53991,3,2110.46,390.79,Premium,Credit Card,2,No
53992,4,1159.55,285.55,Basic,Net Banking,11,No
53993,58,1329.32,118.75,Standard,Credit Card,3,No
53994,25,2974.92,23.76,Premium,Debit Card,0,Yes
53995,47,968.57,311.05,Premium,Debit Card,11,No
53996,38,1667.43,69.86,Basic,Net Banking,2,No
53997,15,2579.89,174.87,Premium,UPI,1,No
53998,21,945.9,339.51,Basic,Debit Card,9,No
53999,35,1421.08,53.52,Standard,UPI,6,No
54000,57,1960.75,67.99,Basic,Debit Card,5,No
54001,53,1599.21,35.52,Standard,Net Banking,0,Yes
54002,53,1540.66,498.06,Standard,Credit Card,10,No
54003,46,1278.78,196.6,Standard,UPI,11,No
54004,52,1883.95,453.37,Standard,Credit Card,7,No
54005,14,1985.81,150.32,Standard,Net Banking,8,No
54006,36,2063.88,377.84,Standard,Net Banking,0,Yes
54007,12,489.99,113.44,Basic,Net Banking,4,No
54008,17,2003.79,251.67,Basic,Debit Card,6,No
54009,39,2873.74,413.18,Standard,Debit Card,1,Yes
54010,9,1760.66,409.09,Premium,Debit Card,5,No
54011,35,2231.22,398.17,Premium,Debit Card,7,No
54012,13,1803.18,412.75,Basic,UPI,7,Yes
54013,15,2607.8,109.68,Standard,Net Banking,9,No
54014,18,2809.87,243.7,Basic,UPI,9,No
54015,51,797.39,245.01,Premium,Debit Card,7,No
54016,33,1479.52,445.8,Basic,Credit Card,11,No
54017,6,1359.43,151.96,Standard,UPI,11,Yes
54018,59,1394.08,466.09,Standard,Credit Card,5,Yes
54019,27,638.92,228.14,Premium,Debit Card,5,Yes
54020,23,2496.76,336.54,Basic,UPI,10,Yes
54021,59,396.57,138.1,Basic,UPI,2,No
54022,27,1726.21,208.1,Standard,UPI,1,No
54023,34,2087.07,356.35,Standard,Credit Card,4,Yes
54024,56,860.17,258.81,Basic,Debit Card,8,Yes
54025,46,2745.8,465.7,Standard,Net Banking,3,No
54026,38,2564.08,369.88,Standard,Unknown,4,No
54027,14,1571.93,284.38,Premium,Debit Card,5,No
54028,36,1410.1,443.9,Basic,UPI,10,No
54029,53,938.73,334.45,Basic,Net Banking,5,Yes
54030,8,2270.98,325.42,Premium,UPI,3,No
54031,35,655.71,126.95,Standard,Debit Card,3,No
54032,19,2136.64,200.45,Premium,Credit Card,7,No
54033,30,2574.63,343.24,Premium,UPI,4,No
54034,14,916.87,446.44,Basic,Credit Card,10,No
54035,59,2639.35,161.2,Basic,Credit Card,4,No
54036,20,389.97,111.67,Basic,Debit Card,8,Yes
54037,49,2764.53,298.88,Premium,Debit Card,3,No
54038,25,619.58,38.26,Standard,Credit Card,6,No
54039,40,2043.55,358.7,Basic,Credit Card,4,Yes
54040,24,975.22,353.05,Basic,Net Banking,8,No
54041,14,2558.69,180.71,Premium,Net Banking,11,No
54042,26,1683.21,446.88,Premium,Debit Card,7,No
54043,38,665.15,253.58,Premium,UPI,7,No
54044,23,1841.68,324.65,Basic,Credit Card,9,No
54045,22,1401.28,108.74,Standard,UPI,9,No
54046,48,2085.91,211.58,Basic,Credit Card,2,No
54047,57,2681.14,431.9,Basic,Debit Card,8,No
54048,19,1405.35,110.41,Basic,UPI,7,No
54049,46,1082.68,198.33,Basic,Debit Card,2,Yes
54050,51,339.19,162.45,Standard,Credit Card,9,No
54051,3,1852.07,79.8,Premium,Debit Card,0,Yes
54052,42,1386.14,148.41,Basic,UPI,4,No
54053,19,1311.55,120.22,Premium,Net Banking,3,Yes
54054,9,793.93,462.18,Basic,Debit Card,7,Yes
54055,28,1461.15,371.83,Standard,UPI,5,No
54056,20,2957.99,161.47,Basic,Debit Card,9,No
54057,45,1103.94,382.85,Standard,Debit Card,4,No
54058,7,1919.2,15.96,Basic,Net Banking,8,No
54059,14,2396.51,265.63,Standard,UPI,5,No
54060,9,2322.73,128.92,Premium,UPI,10,No
54061,59,1187.69,61.59,Premium,UPI,10,No
54062,55,1949.32,442.46,Basic,Credit Card,10,Yes
54063,57,2652.41,103.67,Premium,Debit Card,10,No
54064,19,341.71,412.08,Standard,Net Banking,2,No
54065,47,1476.48,209.55,Premium,UPI,5,No
54066,52,905.54,12.07,Standard,Net Banking,11,No
54067,14,1349.31,367.6,Premium,Credit Card,10,No
54068,56,1423.17,300.2,Standard,Credit Card,11,Yes
54069,38,2316.01,175.37,Premium,Net Banking,3,No
54070,53,553.32,144.37,Basic,UPI,4,No
54071,36,1683.98,41.48,Standard,Net Banking,5,Yes
54072,40,1823.33,471.01,Standard,UPI,8,No
54073,17,1634.23,249.52,Basic,UPI,2,Yes
54074,30,2276.06,47.33,Basic,Credit Card,0,Yes
54075,9,1336.24,435.0,Premium,Net Banking,1,No
54076,33,2851.41,143.02,Standard,Credit Card,7,No
54077,56,1600.87,105.78,Basic,Debit Card,3,No
54078,52,1842.28,144.06,Standard,Credit Card,6,No
54079,25,2528.93,284.46,Basic,UPI,1,No
54080,14,1043.14,41.66,Standard,Net Banking,11,No
54081,11,503.05,243.47,Standard,Debit Card,10,No
54082,53,2211.02,448.39,Basic,Debit Card,9,No
54083,35,1604.13,98.14,Premium,Debit Card,7,Yes
54084,41,2720.56,168.94,Basic,Debit Card,9,No
54085,59,2953.24,201.08,Premium,Net Banking,11,No
54086,14,1377.6,295.18,Premium,UPI,11,No
54087,30,1421.69,460.03,Basic,Debit Card,8,No
54088,41,1401.5,200.3,Premium,UPI,6,No
54089,4,1176.3,39.23,Standard,Credit Card,9,No
54090,59,2410.56,177.24,Standard,UPI,10,Yes
54091,4,2349.29,99.09,Basic,Debit Card,0,Yes
54092,28,1592.34,327.63,Standard,Credit Card,1,Yes
54093,8,420.59,19.48,Premium,Credit Card,8,Yes
54094,2,1135.81,149.51,Basic,Credit Card,9,Yes
54095,41,1089.22,274.86,Basic,Debit Card,6,No
54096,46,2489.94,142.28,Basic,Unknown,10,No
54097,22,536.45,277.74,Standard,Net Banking,2,No
54098,41,2475.32,61.78,Premium,UPI,4,No
54099,56,2106.8,471.69,Standard,Debit Card,0,No
54100,55,2277.59,149.0,Basic,Debit Card,9,Yes
54101,16,1466.98,461.89,Standard,Credit Card,2,No
54102,29,2135.26,166.29,Basic,UPI,10,No
54103,49,1944.38,392.01,Basic,Debit Card,3,No
54104,48,2376.25,126.86,Standard,Debit Card,3,No
54105,30,1506.28,336.54,Basic,Net Banking,6,Yes
54106,12,1576.63,165.24,Premium,UPI,4,No
54107,35,2037.66,257.03,Standard,Credit Card,8,No
54108,11,591.81,338.54,Premium,Credit Card,6,No
54109,46,1477.86,296.5,Premium,Credit Card,1,Yes
54110,50,2924.27,290.26,Premium,UPI,10,Yes
54111,21,401.39,37.51,Basic,Debit Card,10,Yes
54112,21,1153.21,128.29,Premium,Unknown,7,Yes
54113,5,1148.1,288.06,Premium,Net Banking,10,Yes
54114,48,2010.35,14.07,Premium,Net Banking,1,Yes
54115,20,585.66,129.07,Basic,Debit Card,6,No
54116,37,1997.07,118.45,Basic,Debit Card,4,No
54117,3,556.61,128.68,Premium,UPI,9,No
54118,44,556.37,270.13,Basic,Net Banking,5,No
54119,33,2266.1,293.07,Basic,Credit Card,10,No
54120,53,1175.16,454.95,Basic,Credit Card,3,No
54121,9,2939.04,196.09,Premium,Credit Card,4,Yes
54122,9,400.85,463.66,Standard,Credit Card,11,No
54123,4,1501.79,327.72,Premium,Debit Card,4,No
54124,35,605.47,456.77,Basic,Debit Card,6,No
54125,17,1248.72,417.57,Basic,UPI,10,Yes
54126,34,2995.2,345.35,Standard,Credit Card,11,No
54127,24,2699.87,181.27,Standard,Debit Card,3,No
54128,32,430.48,124.35,Basic,Debit Card,4,Yes
54129,1,1820.79,115.08,Basic,Debit Card,3,Yes
54130,8,2049.12,476.33,Basic,Unknown,3,No
54131,45,865.74,479.49,Basic,Debit Card,7,No
54132,23,691.79,363.79,Standard,Net Banking,10,No
54133,47,2741.83,442.48,Basic,Credit Card,4,Yes
54134,40,2915.8,459.9,Basic,Credit Card,8,No
54135,12,2978.11,258.22,Basic,Net Banking,4,Yes
54136,54,2432.36,316.38,Basic,UPI,7,Yes
54137,12,2091.46,212.28,Premium,UPI,2,No
54138,46,1233.47,212.15,Basic,Credit Card,11,Yes
54139,47,762.78,24.02,Basic,Credit Card,6,Yes
54140,15,513.25,219.74,Standard,Credit Card,0,No
54141,41,2171.9,338.38,Standard,Net Banking,11,Yes
54142,19,2418.75,213.88,Standard,Debit Card,4,Yes
54143,26,2531.42,436.84,Basic,Net Banking,1,No
54144,52,2767.17,169.62,Standard,Debit Card,7,No
54145,29,2675.81,70.68,Standard,Debit Card,11,No
54146,22,2999.3,406.72,Basic,UPI,5,No
54147,40,958.97,338.6,Basic,Net Banking,4,No
54148,21,2360.93,124.7,Standard,Net Banking,2,No
54149,51,1883.44,270.54,Standard,Credit Card,0,No
54150,38,1005.36,203.92,Premium,Net Banking,9,No
54151,20,2951.14,469.74,Standard,Debit Card,9,No
54152,57,2724.32,305.63,Premium,Debit Card,9,No
54153,29,646.99,83.4,Basic,Net Banking,10,No
54154,51,370.63,253.56,Premium,UPI,9,No
54155,4,2158.49,431.97,Standard,UPI,11,No
54156,55,1931.15,337.39,Standard,Credit Card,7,No
54157,7,2826.7,422.01,Basic,Credit Card,10,Yes
54158,28,931.81,128.95,Basic,Debit Card,4,Yes
54159,28,527.85,444.73,Standard,Net Banking,8,No
54160,4,999.88,379.03,Basic,Debit Card,10,No
54161,22,351.1,365.81,Basic,Debit Card,6,No
54162,12,396.91,176.54,Basic,Net Banking,0,No
54163,45,2770.12,444.39,Basic,Debit Card,10,No
54164,3,1250.44,320.8,Standard,Debit Card,0,Yes
54165,22,1409.18,426.66,Standard,UPI,6,No
54166,44,349.6,183.68,Basic,Credit Card,10,No
54167,2,1030.41,77.1,Standard,UPI,6,No
54168,24,2472.76,169.51,Premium,Credit Card,8,No
54169,34,1961.83,230.36,Premium,Credit Card,1,No
54170,27,2335.21,269.04,Standard,Credit Card,6,No
54171,55,1507.48,257.85,Standard,UPI,1,No
54172,41,1136.27,275.3,Basic,Unknown,9,No
54173,1,1603.59,421.64,Standard,Debit Card,11,No
54174,8,1172.29,89.2,Standard,Net Banking,9,No
54175,23,2565.22,161.45,Standard,Net Banking,1,No
54176,38,1103.72,444.86,Basic,Credit Card,4,No
54177,6,2081.36,282.43,Standard,Credit Card,8,No
54178,22,669.85,293.78,Premium,UPI,8,No
54179,25,2154.54,241.64,Premium,UPI,9,No
54180,18,2765.91,276.74,Premium,Debit Card,0,No
54181,17,1943.17,103.05,Basic,Net Banking,10,Yes
54182,12,1811.61,275.7,Basic,Net Banking,6,Yes
54183,6,2895.02,498.6,Premium,Debit Card,9,Yes
54184,26,1993.97,285.19,Basic,Credit Card,9,Yes
54185,27,1000.79,26.98,Standard,UPI,11,No
54186,8,1089.46,399.24,Standard,Debit Card,2,No
54187,19,2204.33,201.26,Standard,Net Banking,9,No
54188,42,2285.68,81.07,Standard,Debit Card,9,Yes
54189,1,1119.44,431.95,Premium,Debit Card,0,No
54190,57,1232.43,103.0,Basic,Net Banking,1,No
54191,29,2975.85,460.78,Premium,Net Banking,5,No
54192,45,575.27,223.69,Premium,UPI,9,No
54193,49,1392.54,372.68,Premium,UPI,1,Yes
